product_id,brand_name,review_id,review_title,review_text,author,review_date,review_rating,is_a_buyer,pro_user,review_label,CATEGORY,SUB CATEGORY,product_title,mrp,price,product_rating,product_rating_count,product_tags,product_url
1017,Lakme,2373558,No pigment,"I was expecting a little bit of pigment, it's just a clear gloss with glitter in it. however, it can be paired with matte lipsticks to give a nice color.",mehak adlakha,7/14/2018 15:41,1,TRUE,FALSE,Verified Buyer,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,2062378,Bad product,Its bad because its very sticky and I didn’t find it good to apply.,Priyanka Sharma,6/8/2018 15:04,1,TRUE,FALSE,Verified Buyer,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4550079,Affordable.,I must say it is quite affordable. We hardly find suck branded products so affordable and worth the price that you are paying for it.,Shreya Saxena,3/20/2019 17:44,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4506069,Splendid.,"Absolutely adore this gloss. It is natural and light, also quite an amazing product.. value for money really!",Smriti Subramanian,3/11/2019 19:28,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4220134,First lip gloss.,"I was quite unsure of buying such products online but I do not regret buying it at all. Best thing I ever got. Thanks, Nykaa and Lakme.",Manvi kaushal,2/6/2019 10:50,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,3231854,A must,"Everyone needs to have this, don't question and just buy this. It's amazing.!",Shaguftah Rehman,10/31/2018 4:15,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,3195594,Bubbly,It's good to keep in my purse to retouch my last minute makeup.,Annesha Gora,10/24/2018 20:56,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,2735153,Still the one,"I used to use them when I was young and I’ve loved them! I still love them due to the high shine and glossy effect, although it can be a bit sticky at times",LRP H,8/24/2018 2:19,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,2052846,Vanilla variant,Very good lip gloss. Stands true to its variant and has the perfect gloss in less price range. It was my love ten years back in my childhood days and Ilove it till today as glosses are back.,Sunidhi Jain,6/7/2018 15:26,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,1624147,finest,"i bought it long time back , it is so nice in clr nd gloss , really good for winters",jasmeen kaur,4/22/2018 9:30,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,1289496,my first gloss,this was my first gloss.. when it was launched 10 years back.. it was of 95 rs. then.. and u had all colours.. bubblegum has glitter and is baby pink but transparent.. vanilla is very light brown with well milled glitter.. and strawberry has no glitter just its a pink gloss.. great for beginers,Sheenam,1/16/2018 1:45,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,832502,Super gloss,It just works what it says very happy to use it. It suits my lips very well n within budget too,Ranjana Verma,8/5/2017 19:17,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,589959,in love with bubblegum..,its a must have product in your bag...just loved it..,Ananya Ds,4/10/2017 20:47,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,15198941,Cute,So soft n shiny but colourless,Florina Debbarma,10/17/2020 12:25,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,13482538,Excellent,No competition to this gloss..one of the best in my kit..Light and easy to apply.,Sneha Teckchandani,6/15/2020 17:12,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,13422240,juicy,i love how it smells and hydrates the lips.the best everyday gloss,saloni Rathore,6/8/2020 15:33,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,12547733,Non sticky,Love this gloss. Not too shiny and non-sticky. Good to go with every outfit and colour with a sweet fragrance. Must buy!,Mansi Dabra,2/12/2020 17:14,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,12054543,Great product,Sheer but very shiny. Glossy and lasts for long.,Amrita Sathyananthan,1/4/2020 13:55,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,11992044,Good for use!,I like it highly recommends for those people who suffer lip dryness problem.,Arshi Khan,12/29/2019 14:01,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,10900454,Strawberry lipgloss !!!,I bought Lakme lip gloss - strawberry such a nice lip gloss smells very sweet ! Long lasting ! Just loved it ??,sejal more,10/15/2019 10:45,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,1015467,bubble gum,"I got bubble gum which is very lovely and pocket friendly as well, moisturises very nicely good deal.",Priya Gupta,10/5/2017 8:53,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,1002788,Very heavy,Feels extremely heavy on the lips. Bubblegum one doesn't have any tint and even smell really bad. Very disappointed.,Ritika Arora,9/30/2017 15:12,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,860965,Simply amazing,"it is an amazing lip gloss, excellent shine and very fragrant, obviously not tinted and it stays on for 2-3 hours if you have snacks in between. Its not sticky either.Loved it.",Kanishka,8/18/2017 18:30,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,10422703,Does it's work.,This lip gloss has a very nice smell and tastes sweet too! Stays long. It doesn't colour your or maybe a little tinge if so. But you can definitely use it on your lip colour. It was a nice buy.,Pallabi Chowdhury,9/11/2019 15:57,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,5751530,Highly recommended,"It stays for more than 7 hours, it moisturizes lips and has a very soft pink shade.",Anjuli Verma,6/25/2019 11:10,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,5558111,Literally a lip glass,It’s way too glossy and adds that perfect plumped up lip effect. The fragrance is mild and the texture is smooth. You may find it a little tacky but overall it looks well.,Tanya Varma,6/12/2019 0:24,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,5295927,loved it,The texture is so smooth and it glides on lips. I loved the smell.,Bridget Singh,5/18/2019 15:05,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4373995,Too sticky!!,I bought the vanilla one and and I love its beautiful glittery nude shade and sweet fragrance. Can be worn with or without a lipstick. But what I disliked about the gloss was that it's too sticky.,Sanjana Nair,2/24/2019 15:13,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4320703,Lip gloss.,It was ok. Leave a bit of shine.,Ishita Jain,2/18/2019 22:14,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4175826,Love it.,"This was my first lipgloss ever. I had the pink and brown shade. Thanks for putting this here, I'll definitely buy it! <3",Tara,1/31/2019 16:47,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4111922,Good,Good flavor. Light-colored and glossy. A little sticky and size are small but otherwise good.,Meghna,1/23/2019 0:04,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,3486338,Strawberry.,Stays for 2-3 hours. Nice product. Great price. Loved it.,Snehi,11/27/2018 0:30,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,2848349,Who doesn't love Gloss?!,"I bought this in the shade bubblegum, and it has become one of the products that I don't leave home without. Delivers on what it promises and is a great gloss at this price point. However, like most glosses, it will start to come off if you eat something. One application does the trick, so 15ml can last you a long time. It smells good too!",Mohini Batra,9/7/2018 13:35,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,2815975,lovely gloss,"First of all !! it smells amazing and makes me hungry. it definitely has a strong smell and i love it. but if you don't like scent of the product don't buy it cause it's really really strong. for the price you are paying, the quantity is really good.it does not last long however. if applied in large amount it can be sticky. it tastes and smells like candy which is so yum!",Megan,9/3/2018 13:33,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,1868771,bubbly,It leaves beautiful glossy look and smells great. I am in love with it.,anushka ubale,5/17/2018 22:37,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,1482884,Overall product-4/5,"Amazing smell, amazing taste and lip tint too! But drying up is a slight issue. But worth it.",Drishti Paul,3/17/2018 9:55,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,980088,AMAZING STRAWBERRY,"This is the best lip gloss for the price. It is a translucent product with a tinge of pink symbolising strawberry. The smell is very fruity. The applicator is also a slanted applicator which suits the lips. But if applied a lot, it can also become sticky!",Yamini,9/24/2017 0:14,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,670655,Thick gloss,The shades make no difference. The gloss is a thick coating. It's gives a subtle finish and not very glossy. The fragrance is amazing.,krithi ashok,6/10/2017 23:58,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,605411,love it,Its bubbly and glossy get glossy shiny lips instantly which stays long. Yummy smell and non sticky.,Divya Naik,4/26/2017 22:35,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,437052,rich color and moisturising,this is the only budget lip gloss that not only gives a perfect shine and rich color but also adds moisture onto your lips but the lips look tinted without too much glossy effect which is perfect.,Arushi Bajpai,12/14/2016 13:07,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,431739,Good stuff,Love it! Has little shimmer but does the work of staying on for long time. Just a little sticky.,DDR,12/9/2016 2:29,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,417589,fruity smelll...,"very glossy , gives intense moisture best to use in winters ... good product",onm,11/24/2016 11:00,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,406456,Good,Gives a nice shine to the lips with slight colour but stays for 2 hour at the most.,Unicorn,11/14/2016 20:10,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,357613,Best lip Gloss,I had never used lipgloss before. I ordered this one from Nykaa. It is very beautiful and is lightweight and is pigmented and nourishing.,Shraddha Ghadigaonkar,10/1/2016 12:03,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,330423,In love!,I recently bought this product and am in love with it since then. I bought the vanilla flavour with smells amazing and tastes really good( somehow I always end up eating it off my lips. It is not that pigmented but works for me when it comes to giving shine to lips. I use this product to turn any of my matte lipsticks to a glossy lipstick. Worth buying product .,Nitika Chaudhry,8/25/2016 11:57,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,311603,Loved It!!,A beautiful product which gives a lovely glow and increases the face value! Loved this product! Will surely try out the other shades..,Aarti,7/25/2016 10:16,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,93541,Sweet li'l tube,"This one is a shiny gloss with a slight hue of color which obviously is not noticeable on lips. I got the strawberry shade which appears pinkish in the tube and clear on the lips. The pigmentation is almost zero but it works well. It has that nice candy like smell which I like, might be a con for some. It is a bit sticky too but thats ok, its how lip glosses are! But still its not over sticky. It lasts quite long. I am going to use it as a clear gloss over my matte lipsticks!",Dr. Rafia,6/18/2015 14:53,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,90058,AWESOME GLOSS,GIVES THE LIPS A GLOSSY LOOK AND ALSO HAS A GREAT FLAVOUR! HIGHLY RECOMMENDED FOR DAILY USE!,TRISHA,6/12/2015 23:44,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,36679,One to have,Its easy and Quick to apply and it gives a good shine,Deepa,8/18/2014 9:51,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,96,very good,smells really good. it doesnt leave ur lips look sticky,nishika,5/20/2013 16:48,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,15457330,Okay,Not that great sticky and tacky,Sanghamitra Dash,11/3/2020 12:27,3,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,16440411,Good Product,The lip gloss is good on lips. The lip gloss tastes sweet too.,Ambika e,12/29/2020 17:23,3,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,5957692,Looks extremely juicy,It looks extremely juicy on the lips. Has a great strawberry flavor. Kinda shiny. Best for teenagers.,Puja Das,7/12/2019 18:52,3,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,5920713,Daily wear.,Nice lipgloss for daily wear and can top it up with lipstick to show it glossy.,Sarika,7/9/2019 18:13,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,11976273,Good,Its very affordable. Travel friendly. Comes in a convinent tube. Branded. Consistency is little thick.,Naina patra,12/27/2019 23:15,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,835263,light shade,this lip gloss is very light shade after use and very effective for lips and dont dry in any weather.,Chhaya Deep,8/7/2017 20:31,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,12481047,Nice colour,Love the colour of the gloss could also be used over lipsticks.,Vagisha Mathur,2/7/2020 13:49,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,816378,I Love it,Excellent but not long lasting,.,7/31/2017 16:37,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,659788,Strawberry,This is a bright fuchsia lip gloss which looks lovely on the lips. Does not dry out the lips and keeps it hydrated.,Namitha,6/4/2017 18:46,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,658059,awesome.,It gives shining effect on the lips for whole day. It's give soft skin. Iove it.,Dimple sandhi ,6/2/2017 22:04,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,604016,amazing!,"This is a product for those who love the retro glossy lip look. It took me back to the 90s instantly. I have the Vanilla shade of this lipgloss. It is really thick but not very tacky, it sits nicely on top of the lips and thus can be used as a lip topped. It has a bit of a sheen to it, it isn't extremely shiny and doesn't have chunky, cheap looking glitter in it. This product however, doesn't moisturize the lips. It in no way is a lip balm. If you like a light glossy look, you might want to give this lipgloss a pass. All in all, it is an amazing product for gloss lovers.",Akansha,4/25/2017 12:50,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,591769,loved it lovin it will keep loving it,"Amazing, beautiful , long lasting , ah mazing",tanishka tikoo,4/12/2017 21:04,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,499873,i just loved this product.,it is having a shining texture and really good taste. it just make my lip shine all day long..,Poonam Seriya,1/31/2017 9:48,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,432393,LOVE IT!,Love it! Love it! Love it!❤️ For sure gonna order it again,Tanveen Gujral,12/9/2016 21:39,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,422838,great,It gives great shine to my lips and taste awesome!,Sakshi,11/29/2016 20:47,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,391146,Good product,"Lakme lip gloss is awesome. The shades are beautiful, the formulation is lightweight and is pigmented as well as nourishing. Must-try!",Anonymous,10/28/2016 16:02,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,359595,Loved it!,When I apply it on my lips it's makes my lips so glossy and beautiful. The strawberry flavor is very nice and I love it.,Aarti,10/5/2016 6:08,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,144198,Great Buy !!,"I had ordered the Strawberry variant, and loved my lips after first application. I will always go for Lakme products now. A total thumbs up.",Rim,10/31/2015 22:52,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,138985,Lakme Lip Gloss,"I absolutely love this product! I am a huge fan of Lakme products and I have to say this time as always, lakme didn't disappoint. This lip gloss is moisturising as well as leaves a pretty pink color on my lips. I would recommend this to anyone looking for a decent lip gloss!",Preeti,10/20/2015 15:24,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,36518,looove it,this has been my favorite tube gloss for years. though i usually prefer the bubblegum flavour this time it was out of stock so had to go for strawberry which is my second favorite. it is an amazing little product that lasts long and has a nice shine to it and it priced very well.,Lovena,8/16/2014 14:33,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,33503,awesome product,GO go,Neha Singh,7/28/2014 19:54,5,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,16334982,Lip Gloss,It's shade is so enchanting It gives a shiny look on lips ? Lips will glow when u will wear it ???????,Sanya Gupta,12/22/2020 12:06,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,14530060,Amazing lip gloss.,I love this product. Best long lasting lip gloss that doesn't dry and it smells so nice.,Rashmi Singh,8/26/2020 11:25,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,12525574,Sticky but okay for the price,I use this gloss in school and in tuition. It tastes so good. Has a nice high shine. I honestly don't mind the sticky formula.,bleezy yeezy,2/11/2020 10:56,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,10380229,Long stay and hydrating.,"This lip gloss is very different from other lip glosses. Although it doesn't have that much of color in it, especially if you have pigmented lips like me. But it has great staying power and amazingly hydrates your lips.",Jaya Rajput,9/8/2019 10:50,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4912936,Strawberry,Lakme lip glosses come in a variety of 3 shades that work with all skin tones. These are long lasting and are not very expensive.,Bushra Saher,4/23/2019 21:54,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4551964,Loved the flavor!,"It feels pretty on the skin, the essence of strawberry is just perfect. I used it without any makeup under it.",Akshada Godinho,3/21/2019 2:37,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,4395669,Love the smell and flavour.,I'm in love with the smell and flavor of the lip gloss it is nice moisturizes your skin nicely keeps them hydrated but as it is a gloss it is not so long-lasting.,Ariba Tajammul,2/27/2019 7:51,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,3275988,Favorite One,This was the first gloss that I used to wear to school. It keeps my lips moisturized for quite a good time.,Leha Philipp,11/4/2018 11:30,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,488085,Love Love Love,I love this super affordable lip gloss in the shade Strawberry. Gives an adorable pink tint to my lips which is glossy. Love it.,Anisha,1/24/2017 15:45,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,176623,Amazing!!!,"The first time I used it, it looked so beautiful on my lips. I am using its 2nd tube now (strawberry). Beautiful gloss. Packaging is good. It moisturizes my lips nicely. In love with it. Way to go Lakme! You never disappoint me. :) :)",Aradhana,1/7/2016 14:01,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,21484204,Nice,Creamy and smooth. Fragrance is very nice,Resham Kaur,11/22/2021 12:43,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,14991519,Good,Nice gloss moisturising love the flavour n frengrance u have to reapply it many times but a good product in this price?,Jyoti Malik,10/2/2020 10:13,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,14387050,Amezing,This lipgloss is mesmerising to me it's great looking on lip,N super glam,8/15/2020 9:17,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,14042517,Good and affordable,Personally i like thick gloss for there texture and this one is the one i like. The only think i dont like about this is the colour options and glitter. I hope lakme comes up with new shades and clear gel.,Shakshi Mehta,7/26/2020 22:35,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1017,Lakme,12817037,Good,Good product. Smell nice. Must buy.,Rukhsar Khan,3/5/2020 21:22,4,FALSE,FALSE,,LIP,LIP GLOSS,Lakme Lip Gloss,200,200,4,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
4586552,Lakme,26273263,Amazing,Rosy Sunday just suits me. I looooove this shade. I pair it up with Miss Claire Wine lip liner. I do a little bit Amber. And that's it. I got so many compliments. Thanks to Lakme.,Hala,7/1/2022 11:49,5,FALSE,FALSE,,LIP,LIP LINER,Lakme Perfect Definition Lipliner - Mauve Passion,260,260,3.3,13,,https://www.nykaa.com/lakme-perfect-definition-lipliner-mauve-passion/p/4586552
